id,scenario_run_id,session_id,event_type,duration_ms,timestamp
dd5a124f-44eb-477d-9fa9-28151dcdf024,f50ad8f7-828b-4f75-9ff9-abcbf020a15b,9ed086ef-d5d4-4b14-9795-56297b0b9c25,WARNING_READ,3918,2025-03-01T09:16:03.911593
00ccafcc-1c86-4230-8248-e2ebae302bd6,f50ad8f7-828b-4f75-9ff9-abcbf020a15b,9ed086ef-d5d4-4b14-9795-56297b0b9c25,WARNING_DISMISSED,2920,2025-03-01T09:16:04.911593
6f3acec8-fbb6-45e7-a81b-dfc0c675b2fb,f50ad8f7-828b-4f75-9ff9-abcbf020a15b,9ed086ef-d5d4-4b14-9795-56297b0b9c25,SCENARIO_COMPLETED,,2025-03-01T09:16:53.447611
9087ff31-c6bb-4c42-b4bd-3a012aa1ca51,47a047e4-f159-4959-8d05-bdebb64a0043,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_STARTED,,2025-03-01T10:00:00
1f1adba3-0440-42d2-837a-3aaada3c64a9,47a047e4-f159-4959-8d05-bdebb64a0043,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_SHOWN,,2025-03-01T10:00:02.684555
48b1e51e-11fc-462c-8e20-67f63f3acf97,47a047e4-f159-4959-8d05-bdebb64a0043,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_READ,11765,2025-03-01T10:00:03.684555
d87d53cf-de80-47d8-ab7d-7de64020148a,47a047e4-f159-4959-8d05-bdebb64a0043,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_DISMISSED,2526,2025-03-01T10:00:04.684555
a7955c30-731c-4996-b2e3-cde7b0b9a89d,47a047e4-f159-4959-8d05-bdebb64a0043,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_COMPLETED,,2025-03-01T10:01:37.043576
b4fef7f3-77ec-4b08-b437-2073a65f7214,0b288e6e-d450-4748-a46e-2a8ee5757259,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_STARTED,,2025-03-01T10:04:00
00f023d4-3b23-4273-9351-27c1fc95128d,0b288e6e-d450-4748-a46e-2a8ee5757259,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_SHOWN,,2025-03-01T10:04:02.916192
1adeb032-c8e1-4aae-8b3b-11f04f09ca57,0b288e6e-d450-4748-a46e-2a8ee5757259,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_READ,5868,2025-03-01T10:04:03.916192
e0f9009e-4f97-4e53-a1d6-e72044d976af,0b288e6e-d450-4748-a46e-2a8ee5757259,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_DISMISSED,3682,2025-03-01T10:04:04.916192
5f1297cb-f741-47a6-abd4-31182b14b1e3,0b288e6e-d450-4748-a46e-2a8ee5757259,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_COMPLETED,,2025-03-01T10:05:12.152124
4bf6986c-5ae6-42f6-8357-e17959cd6038,1bdc6b06-a0f3-473f-9086-64d2e52712ef,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_STARTED,,2025-03-01T10:08:00
3915e1f7-e658-40e3-b4ab-890ea830ffa9,1bdc6b06-a0f3-473f-9086-64d2e52712ef,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_SHOWN,,2025-03-01T10:08:04.621755
1dbcb488-93a1-4878-9fb2-67385b757369,1bdc6b06-a0f3-473f-9086-64d2e52712ef,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_READ,3126,2025-03-01T10:08:05.621755
df9cff17-6514-4c5e-8677-3be49f321d0d,1bdc6b06-a0f3-473f-9086-64d2e52712ef,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_DISMISSED,4081,2025-03-01T10:08:06.621755
18fbbedf-0411-416e-8aac-341557580213,1bdc6b06-a0f3-473f-9086-64d2e52712ef,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_COMPLETED,,2025-03-01T10:09:07.314815
64beddb2-c871-4dfd-8c11-717e769f67db,9ebaf715-36ec-4316-89fb-6bd9c364030e,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_STARTED,,2025-03-01T10:12:00
30e137b1-9e51-406a-aaf8-6f468e497b04,9ebaf715-36ec-4316-89fb-6bd9c364030e,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_SHOWN,,2025-03-01T10:12:02.877283
c0c20cfa-70b8-4fd7-a50b-6b90e20c8cb6,9ebaf715-36ec-4316-89fb-6bd9c364030e,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_READ,4786,2025-03-01T10:12:03.877283
63e38798-2782-4ef3-a70b-101ef1b4340f,9ebaf715-36ec-4316-89fb-6bd9c364030e,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_DISMISSED,3954,2025-03-01T10:12:04.877283
dbbda27f-4eb8-4c00-82c9-ab7c15f354ef,9ebaf715-36ec-4316-89fb-6bd9c364030e,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_COMPLETED,,2025-03-01T10:13:09.557198
d1128e91-d3a7-4d79-b130-fd763575db91,6691e467-fdc5-4ebe-9e8f-abe3c8fdcaa8,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_STARTED,,2025-03-01T10:16:00
9399c73f-19f3-4f22-bfdc-efedea27ca39,6691e467-fdc5-4ebe-9e8f-abe3c8fdcaa8,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_SHOWN,,2025-03-01T10:16:03.688640
bda972ec-9e3c-45e4-8ccb-ffc7eddae5e5,6691e467-fdc5-4ebe-9e8f-abe3c8fdcaa8,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_READ,7510,2025-03-01T10:16:04.688640
e1590c38-a4fa-462d-9940-47931ecd828b,6691e467-fdc5-4ebe-9e8f-abe3c8fdcaa8,7a090b69-f25c-4488-86b7-95eb1ef222e4,WARNING_DISMISSED,3304,2025-03-01T10:16:05.688640
643cc2a1-e4ad-45fe-80e0-db50cb7e95c8,6691e467-fdc5-4ebe-9e8f-abe3c8fdcaa8,7a090b69-f25c-4488-86b7-95eb1ef222e4,SCENARIO_COMPLETED,,2025-03-01T10:16:58.023449
fc81642d-d9a8-427a-af8b-b74040cf3237,4e0ca85d-648f-4dab-a102-2fd2af91ae69,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_STARTED,,2025-03-02T11:00:00
56a12a03-2841-40a2-b1a5-05cee4924771,4e0ca85d-648f-4dab-a102-2fd2af91ae69,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_SHOWN,,2025-03-02T11:00:05.815264
c742a95d-0340-49ac-ae99-07c0e21b6d8c,4e0ca85d-648f-4dab-a102-2fd2af91ae69,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_READ,13314,2025-03-02T11:00:06.815264
671b9c31-27f0-43f0-b25c-591503022feb,4e0ca85d-648f-4dab-a102-2fd2af91ae69,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_DISMISSED,3444,2025-03-02T11:00:07.815264
5adafaf0-58de-4e60-83b4-deaa64ccf927,4e0ca85d-648f-4dab-a102-2fd2af91ae69,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_COMPLETED,,2025-03-02T11:00:36.845625
64af1df7-a3fa-4f2b-b3c6-0371b1e7a40d,5d64a655-acb1-4783-86dc-71ed5070cb95,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_STARTED,,2025-03-02T11:04:00
9be001a0-3103-4c4b-8120-f192bce41e98,5d64a655-acb1-4783-86dc-71ed5070cb95,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_SHOWN,,2025-03-02T11:04:04.435881
9689690e-7ed8-4606-9eb0-b9506ee3a46f,5d64a655-acb1-4783-86dc-71ed5070cb95,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_READ,13116,2025-03-02T11:04:05.435881
6e44b955-41f1-412a-adeb-167d759a72f8,5d64a655-acb1-4783-86dc-71ed5070cb95,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_DISMISSED,4111,2025-03-02T11:04:06.435881
6cbae77d-9dad-4799-acdc-34669ec06636,5d64a655-acb1-4783-86dc-71ed5070cb95,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_COMPLETED,,2025-03-02T11:05:30.816427
304e0ae6-6168-4524-b50d-689729a69746,d44a4465-dace-46a9-8713-135fb428a56a,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_STARTED,,2025-03-02T11:08:00
d06e07ca-884f-4bc3-b8bb-a1e4ce729a14,d44a4465-dace-46a9-8713-135fb428a56a,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_SHOWN,,2025-03-02T11:08:05.514888
ed969eb3-a906-42a9-b4ba-4a3c8c37b017,d44a4465-dace-46a9-8713-135fb428a56a,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_READ,9242,2025-03-02T11:08:06.514888
3c08b938-db2d-46ac-bde5-c411b8739a84,d44a4465-dace-46a9-8713-135fb428a56a,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_DISMISSED,3336,2025-03-02T11:08:07.514888
3f3721ed-37c5-4bcf-be74-4368ddf3815a,d44a4465-dace-46a9-8713-135fb428a56a,d9d06993-58f9-4351-9291-53d7adcfadf8,RETURN_TO_WARNING,,2025-03-02T11:08:13.514888
e3252564-3913-4235-84b0-48444619e21e,d44a4465-dace-46a9-8713-135fb428a56a,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_COMPLETED,,2025-03-02T11:09:36.101766
da7fb71b-c755-4353-9eeb-2e75cfb2fa1c,54a1008e-8167-4691-bbca-4d5267610d13,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_STARTED,,2025-03-02T11:12:00
720ee929-fbfb-4d94-926a-821b84b4f531,54a1008e-8167-4691-bbca-4d5267610d13,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_SHOWN,,2025-03-02T11:12:05.042409
f243c985-373f-4f8a-b91f-0f0c7a86cd1c,54a1008e-8167-4691-bbca-4d5267610d13,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_READ,6756,2025-03-02T11:12:06.042409
044d422b-285a-4ec5-8c1c-ef381f55533e,54a1008e-8167-4691-bbca-4d5267610d13,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_DISMISSED,2582,2025-03-02T11:12:07.042409
67499b07-bb3d-4674-bfcf-ea1af29c91b8,54a1008e-8167-4691-bbca-4d5267610d13,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_COMPLETED,,2025-03-02T11:12:24.743513
074a7caa-2abf-4ed0-b3e0-2d6035b95c91,e3d7f206-4a6c-4b1a-882e-6c8a9d7058aa,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_STARTED,,2025-03-02T11:16:00
d1e90c80-1d7f-4963-86ff-d8a639cd07ef,e3d7f206-4a6c-4b1a-882e-6c8a9d7058aa,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_SHOWN,,2025-03-02T11:16:02.804604
8a69553e-239c-40e8-8507-fad245091ca9,e3d7f206-4a6c-4b1a-882e-6c8a9d7058aa,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_READ,3613,2025-03-02T11:16:03.804604
4586a035-bd4b-4d12-aa92-e258cd394dc1,e3d7f206-4a6c-4b1a-882e-6c8a9d7058aa,d9d06993-58f9-4351-9291-53d7adcfadf8,WARNING_DISMISSED,2012,2025-03-02T11:16:04.804604
b34c38ec-7520-4b13-8275-34b23886a949,e3d7f206-4a6c-4b1a-882e-6c8a9d7058aa,d9d06993-58f9-4351-9291-53d7adcfadf8,SCENARIO_COMPLETED,,2025-03-02T11:16:26.757974
b1db0971-7e63-4149-a47d-ac148d4ce73e,3e3ac802-b2fc-4b7c-95c3-97eedb8107ff,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_STARTED,,2025-03-02T12:00:00
869db6c4-e6fe-4d51-ba45-d1fa24c21efb,3e3ac802-b2fc-4b7c-95c3-97eedb8107ff,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_SHOWN,,2025-03-02T12:00:05.621680
431b6cff-dbfa-41d6-a966-0914c4484c6e,3e3ac802-b2fc-4b7c-95c3-97eedb8107ff,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_READ,12731,2025-03-02T12:00:06.621680
5c2839c1-d2fc-4019-ba74-a1707968edc9,3e3ac802-b2fc-4b7c-95c3-97eedb8107ff,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_DISMISSED,2763,2025-03-02T12:00:07.621680
fb792339-11e3-4745-b042-8512d9a52c92,3e3ac802-b2fc-4b7c-95c3-97eedb8107ff,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_COMPLETED,,2025-03-02T12:01:01.787236
5a99317d-06b5-4d3d-be37-34646e0da0fa,ed0d7f46-d324-4802-9d6e-f98eca1a89a1,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_STARTED,,2025-03-02T12:04:00
7321566f-3316-4426-be2a-1dadf565a0fb,ed0d7f46-d324-4802-9d6e-f98eca1a89a1,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_SHOWN,,2025-03-02T12:04:05.229988
1b2f2d95-11c9-4353-a79f-73c7ec0a0c5a,ed0d7f46-d324-4802-9d6e-f98eca1a89a1,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_READ,11098,2025-03-02T12:04:06.229988
5704e2c3-a3e1-4e91-8f87-407c885ef817,ed0d7f46-d324-4802-9d6e-f98eca1a89a1,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_DISMISSED,3132,2025-03-02T12:04:07.229988
8752352f-e1b2-4f48-99c7-a9406322acf8,ed0d7f46-d324-4802-9d6e-f98eca1a89a1,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_COMPLETED,,2025-03-02T12:04:23.921744
c593f5aa-ad62-4055-ad8b-a9aa0b2e1b2c,30cfb32b-e3ab-47b5-a1de-40e59062815d,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_STARTED,,2025-03-02T12:08:00
003d496e-4d2d-45b1-be6e-c463c6bf826f,30cfb32b-e3ab-47b5-a1de-40e59062815d,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_SHOWN,,2025-03-02T12:08:05.936661
735acf17-c881-48f0-9add-c9b1192d08d2,30cfb32b-e3ab-47b5-a1de-40e59062815d,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_READ,10881,2025-03-02T12:08:06.936661
68dfbe65-0346-4fc5-b2fc-7aef61700654,30cfb32b-e3ab-47b5-a1de-40e59062815d,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_DISMISSED,3470,2025-03-02T12:08:07.936661
e5b8e375-a188-4cc3-9c8f-40b26ff26cd0,30cfb32b-e3ab-47b5-a1de-40e59062815d,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_COMPLETED,,2025-03-02T12:09:02.931703
f89e9f1c-a031-4959-8f89-fe6e38aa0137,fb063c58-81b3-4d79-aedf-e21bd11fa72d,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_STARTED,,2025-03-02T12:12:00
89600854-d960-4247-9423-91fd21809120,fb063c58-81b3-4d79-aedf-e21bd11fa72d,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_SHOWN,,2025-03-02T12:12:02.999226
4c09505a-a269-4eb6-bbb3-167e8e0a384a,fb063c58-81b3-4d79-aedf-e21bd11fa72d,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_READ,7742,2025-03-02T12:12:03.999226
ae7eafbf-9c1e-4860-b6f8-9bb9607951ad,fb063c58-81b3-4d79-aedf-e21bd11fa72d,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_DISMISSED,3766,2025-03-02T12:12:04.999226
bcdacd98-54ac-4fb5-a661-ef5dc3ead1ca,fb063c58-81b3-4d79-aedf-e21bd11fa72d,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_COMPLETED,,2025-03-02T12:12:42.172001
f1dbef3f-a0b2-4993-b2c4-f4b6319a4472,a1fcd10d-a85b-4dac-91d0-7eb301cfcd54,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_STARTED,,2025-03-02T12:16:00
93d0998a-60a6-41b7-8811-01e4d8c53607,a1fcd10d-a85b-4dac-91d0-7eb301cfcd54,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_SHOWN,,2025-03-02T12:16:05.705468
854adbbc-2e84-42d3-99fc-e9a97f7a5aab,a1fcd10d-a85b-4dac-91d0-7eb301cfcd54,19964231-e628-4adf-b644-0ac3c14faf12,WARNING_READ,5851,2025-03-02T12:16:06.705468
5644d37a-d55e-4b8f-88ff-541af465b15d,a1fcd10d-a85b-4dac-91d0-7eb301cfcd54,19964231-e628-4adf-b644-0ac3c14faf12,ACTION_SAFE,2607,2025-03-02T12:16:07.705468
89297d91-8663-4bb2-988e-b45061b0310a,a1fcd10d-a85b-4dac-91d0-7eb301cfcd54,19964231-e628-4adf-b644-0ac3c14faf12,SCENARIO_COMPLETED,,2025-03-02T12:16:53.196444
e8a1c689-b9bb-4b87-8e98-6bde93ce7e82,e5a26905-eb07-4c82-b5a2-300fd3930987,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_STARTED,,2025-03-03T13:00:00
5eb56312-3307-463d-88b0-6978f6a14e19,e5a26905-eb07-4c82-b5a2-300fd3930987,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_SHOWN,,2025-03-03T13:00:04.873633
93ebd981-c6c3-4eed-92d8-79d44b4fca91,e5a26905-eb07-4c82-b5a2-300fd3930987,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_READ,11890,2025-03-03T13:00:05.873633
e7f90155-fa07-422f-a059-d61d44fd4a10,e5a26905-eb07-4c82-b5a2-300fd3930987,1ff600a8-2e93-4773-988d-bef0dc8f03b0,ACTION_SAFE,3377,2025-03-03T13:00:06.873633
531f6781-1a38-4e39-b990-058c508d5517,e5a26905-eb07-4c82-b5a2-300fd3930987,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_COMPLETED,,2025-03-03T13:01:17.920696
606eaa42-8504-4cee-8302-a8db7a2ae83b,d2678bc7-0bf9-49cb-8895-21f8c500c36a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_STARTED,,2025-03-03T13:04:00
4f2baf62-47c7-4358-b169-a49a155bc13d,d2678bc7-0bf9-49cb-8895-21f8c500c36a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_SHOWN,,2025-03-03T13:04:04.336710
d3f82945-d343-417a-8ad7-4f7779a7c1d5,d2678bc7-0bf9-49cb-8895-21f8c500c36a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_READ,4329,2025-03-03T13:04:05.336710
43bd34b4-d58a-4a5e-bf3f-5b71325d35e2,d2678bc7-0bf9-49cb-8895-21f8c500c36a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_DISMISSED,2971,2025-03-03T13:04:06.336710
67453caa-38c9-4978-b9e6-8f674db85044,d2678bc7-0bf9-49cb-8895-21f8c500c36a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_COMPLETED,,2025-03-03T13:04:50.373777
e14f7aef-f368-4629-b9a7-8ba499b2162a,1ca4b7ea-1305-4096-9f5e-16c6748ba7da,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_STARTED,,2025-03-03T13:08:00
3cf5ae38-406b-4dab-b1d1-e3097cd44af2,1ca4b7ea-1305-4096-9f5e-16c6748ba7da,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_SHOWN,,2025-03-03T13:08:05.561149
7048f9c7-3c3f-4be0-a791-1883a87f9458,1ca4b7ea-1305-4096-9f5e-16c6748ba7da,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_READ,9909,2025-03-03T13:08:06.561149
45020ecd-2b18-4474-aca2-5009a8f58a62,1ca4b7ea-1305-4096-9f5e-16c6748ba7da,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_DISMISSED,3025,2025-03-03T13:08:07.561149
0e6f82ce-a143-4a8d-bcfb-d80c40eb9e12,1ca4b7ea-1305-4096-9f5e-16c6748ba7da,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_COMPLETED,,2025-03-03T13:08:55.844485
a9e8f536-f095-48db-b138-a0ec24f178d8,4f487734-9973-4c3f-beb3-5fdff3931a3a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_STARTED,,2025-03-03T13:12:00
629ae629-ec3c-4e67-bc8a-903ef203c5ae,4f487734-9973-4c3f-beb3-5fdff3931a3a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_SHOWN,,2025-03-03T13:12:02.817037
072c810f-e7ee-4f07-836e-3fddb50f9286,4f487734-9973-4c3f-beb3-5fdff3931a3a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_READ,6132,2025-03-03T13:12:03.817037
a680a53f-6792-4d3e-9550-2457f131e2b7,4f487734-9973-4c3f-beb3-5fdff3931a3a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,ACTION_SAFE,2422,2025-03-03T13:12:04.817037
df5fd41f-677d-4793-856b-dba28f4cc0b1,4f487734-9973-4c3f-beb3-5fdff3931a3a,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_COMPLETED,,2025-03-03T13:12:42.207863
3a1e8849-dfe8-4a13-b8ff-f034dad2f15d,ce186789-8044-4fc8-b332-8bb58edf61f4,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_STARTED,,2025-03-03T13:16:00
411841c7-5763-4ed1-b623-890983dd68f3,ce186789-8044-4fc8-b332-8bb58edf61f4,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_SHOWN,,2025-03-03T13:16:05.993818
680e4e5c-a67f-4c7b-84c1-117782f32fbf,ce186789-8044-4fc8-b332-8bb58edf61f4,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_READ,6262,2025-03-03T13:16:06.993818
ef2ac87f-7e72-4d37-9e6c-13536986349c,ce186789-8044-4fc8-b332-8bb58edf61f4,1ff600a8-2e93-4773-988d-bef0dc8f03b0,WARNING_DISMISSED,3311,2025-03-03T13:16:07.993818
9429b3f5-b07a-48d1-af35-494d4a9b8cb6,ce186789-8044-4fc8-b332-8bb58edf61f4,1ff600a8-2e93-4773-988d-bef0dc8f03b0,SCENARIO_COMPLETED,,2025-03-03T13:17:12.895981
