id,scenario_run_id,session_id,event_type,duration_ms,timestamp
ec52bfc1-4493-42c6-9bb4-1800aeff17f9,a02d0156-226d-428e-9ab7-5594f750744a,21ebb897-f50a-4182-97e8-7d5de3c55397,WARNING_DISMISSED,2024,2025-03-01T09:12:04.582279
68931f13-6f9a-433d-8e20-34347ff16a56,a02d0156-226d-428e-9ab7-5594f750744a,21ebb897-f50a-4182-97e8-7d5de3c55397,SCENARIO_COMPLETED,,2025-03-01T09:12:18.465762
43bae05f-24db-4305-b920-56dea4d7b70c,fcd98966-e3fc-4185-8cef-30e25b9f38f2,21ebb897-f50a-4182-97e8-7d5de3c55397,SCENARIO_STARTED,,2025-03-01T09:16:00
36373c35-90c4-47bb-9ffd-84e7029ed3d9,fcd98966-e3fc-4185-8cef-30e25b9f38f2,21ebb897-f50a-4182-97e8-7d5de3c55397,WARNING_SHOWN,,2025-03-01T09:16:03.015909
e012542b-db67-44c5-92b6-40d0bf7e7086,fcd98966-e3fc-4185-8cef-30e25b9f38f2,21ebb897-f50a-4182-97e8-7d5de3c55397,WARNING_READ,5376,2025-03-01T09:16:04.015909
be9a0879-bc0d-4d1f-989f-6ac6ec3e2055,fcd98966-e3fc-4185-8cef-30e25b9f38f2,21ebb897-f50a-4182-97e8-7d5de3c55397,ACTION_SAFE,2196,2025-03-01T09:16:05.015909
7b0ae03e-b670-4fbd-890e-6b0d13c9adea,fcd98966-e3fc-4185-8cef-30e25b9f38f2,21ebb897-f50a-4182-97e8-7d5de3c55397,SCENARIO_COMPLETED,,2025-03-01T09:17:07.454596
f8f04b62-5323-4f20-858e-d3f03d178992,e1fdff32-60b8-4d1d-8a57-c5e3aa68c0f0,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_STARTED,,2025-03-01T10:00:00
5cd36640-7739-4d2b-a246-4f101b70c92d,e1fdff32-60b8-4d1d-8a57-c5e3aa68c0f0,027beda9-9300-4969-b1a6-aac303484e37,WARNING_SHOWN,,2025-03-01T10:00:03.538773
e94f7e31-b326-4b8a-8a61-aace40fe078e,e1fdff32-60b8-4d1d-8a57-c5e3aa68c0f0,027beda9-9300-4969-b1a6-aac303484e37,WARNING_READ,6170,2025-03-01T10:00:04.538773
e0fbf7a2-f0c3-4ef3-b353-bc2faba9be31,e1fdff32-60b8-4d1d-8a57-c5e3aa68c0f0,027beda9-9300-4969-b1a6-aac303484e37,WARNING_DISMISSED,2254,2025-03-01T10:00:05.538773
d689c8a5-c271-46ba-959f-4afefb4e4cb2,e1fdff32-60b8-4d1d-8a57-c5e3aa68c0f0,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_COMPLETED,,2025-03-01T10:00:40.505693
c3d38fe3-4091-4806-86ca-d63f86ba90ae,3c35f0c4-e2a8-4a71-ac5b-fa5d172de5e4,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_STARTED,,2025-03-01T10:04:00
29d5028f-ff65-423f-8e89-3ad378899703,3c35f0c4-e2a8-4a71-ac5b-fa5d172de5e4,027beda9-9300-4969-b1a6-aac303484e37,WARNING_SHOWN,,2025-03-01T10:04:04.978675
d6f1db60-6f11-442c-ae01-5b8ae197a1a0,3c35f0c4-e2a8-4a71-ac5b-fa5d172de5e4,027beda9-9300-4969-b1a6-aac303484e37,WARNING_READ,5268,2025-03-01T10:04:05.978675
eabaee62-da13-475e-b4b1-43ff38aa8944,3c35f0c4-e2a8-4a71-ac5b-fa5d172de5e4,027beda9-9300-4969-b1a6-aac303484e37,WARNING_DISMISSED,3110,2025-03-01T10:04:06.978675
091c7dc8-e7ee-455e-96d0-2bbfee8a04a5,3c35f0c4-e2a8-4a71-ac5b-fa5d172de5e4,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_COMPLETED,,2025-03-01T10:04:29.926742
e3673b86-9d33-4b6a-9bb5-96bd762b97a6,d8b32378-8cc4-47d3-89d5-7a285c8b93de,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_STARTED,,2025-03-01T10:08:00
f05c36e6-89ab-44df-8916-bfe30872690e,d8b32378-8cc4-47d3-89d5-7a285c8b93de,027beda9-9300-4969-b1a6-aac303484e37,WARNING_SHOWN,,2025-03-01T10:08:04.483565
7bfb172d-bb7d-44cf-8e6c-4675e567bd0a,d8b32378-8cc4-47d3-89d5-7a285c8b93de,027beda9-9300-4969-b1a6-aac303484e37,WARNING_READ,3848,2025-03-01T10:08:05.483565
6d7b35a3-97ef-4320-9937-e07b15087e99,d8b32378-8cc4-47d3-89d5-7a285c8b93de,027beda9-9300-4969-b1a6-aac303484e37,WARNING_DISMISSED,1194,2025-03-01T10:08:06.483565
0cd12f21-cd4f-40ad-937b-949ecda35c86,d8b32378-8cc4-47d3-89d5-7a285c8b93de,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_COMPLETED,,2025-03-01T10:08:46.627241
13b9867d-ec4d-49cf-bbcb-395e8c54ae8c,d4cb3fe7-8639-4ca2-89d4-5bfe4ddccf0f,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_STARTED,,2025-03-01T10:12:00
e2530e77-9621-4cc6-8d9d-c2b9c9762afb,d4cb3fe7-8639-4ca2-89d4-5bfe4ddccf0f,027beda9-9300-4969-b1a6-aac303484e37,WARNING_SHOWN,,2025-03-01T10:12:04.929439
2266677c-62c2-4fc3-b9c1-7376b5f65ae6,d4cb3fe7-8639-4ca2-89d4-5bfe4ddccf0f,027beda9-9300-4969-b1a6-aac303484e37,WARNING_READ,5595,2025-03-01T10:12:05.929439
8e4ade20-66b5-4789-bc98-6b9ca9c8c9f0,d4cb3fe7-8639-4ca2-89d4-5bfe4ddccf0f,027beda9-9300-4969-b1a6-aac303484e37,WARNING_DISMISSED,2694,2025-03-01T10:12:06.929439
c5b63cce-3acd-40d6-9111-c0c7043f9104,d4cb3fe7-8639-4ca2-89d4-5bfe4ddccf0f,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_COMPLETED,,2025-03-01T10:12:32.923533
953598b8-7c4b-4275-85d5-cba933caf54d,8ead9648-0ccf-4953-a68a-bad592f53720,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_STARTED,,2025-03-01T10:16:00
c72ff78e-b35f-4ca5-a7bf-7af20769b71a,8ead9648-0ccf-4953-a68a-bad592f53720,027beda9-9300-4969-b1a6-aac303484e37,WARNING_SHOWN,,2025-03-01T10:16:05.321890
0c4a0006-992f-49a1-b55b-75077697c3c4,8ead9648-0ccf-4953-a68a-bad592f53720,027beda9-9300-4969-b1a6-aac303484e37,WARNING_READ,2995,2025-03-01T10:16:06.321890
2f6f24df-49b7-4b10-8bef-17c97b57a962,8ead9648-0ccf-4953-a68a-bad592f53720,027beda9-9300-4969-b1a6-aac303484e37,ACTION_SAFE,3505,2025-03-01T10:16:07.321890
d2545553-80f4-4855-9a96-e2eb89212f37,8ead9648-0ccf-4953-a68a-bad592f53720,027beda9-9300-4969-b1a6-aac303484e37,SCENARIO_COMPLETED,,2025-03-01T10:17:03.556810
f91a4126-509a-4ca0-9317-35bebb510ad4,ed5019b7-1dc9-4a89-8ae3-0e048bc7fd22,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_STARTED,,2025-03-02T11:00:00
118eb226-3a4b-48a0-abac-e9db3c1b2ddb,ed5019b7-1dc9-4a89-8ae3-0e048bc7fd22,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_SHOWN,,2025-03-02T11:00:05.162728
88b7b7f0-af85-4e49-8d3c-1c1d885aa191,ed5019b7-1dc9-4a89-8ae3-0e048bc7fd22,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_READ,5753,2025-03-02T11:00:06.162728
d2ac8dfa-5a8b-4e17-a189-b8e151268de7,ed5019b7-1dc9-4a89-8ae3-0e048bc7fd22,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,ACTION_SAFE,3064,2025-03-02T11:00:07.162728
a6da538b-e861-44f6-aebc-33ec445713da,ed5019b7-1dc9-4a89-8ae3-0e048bc7fd22,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_COMPLETED,,2025-03-02T11:01:00.776790
b583f1db-367f-400f-b76e-615320045ba8,22f50bda-847f-468e-8e3f-93496c45f276,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_STARTED,,2025-03-02T11:04:00
e466a90d-365e-4e7d-8dbf-8b6845b1646b,22f50bda-847f-468e-8e3f-93496c45f276,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_SHOWN,,2025-03-02T11:04:02.433384
1e701675-4f3f-484e-9429-7b60f2a8b1af,22f50bda-847f-468e-8e3f-93496c45f276,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_READ,6857,2025-03-02T11:04:03.433384
8ef2dcfa-fcab-481c-b081-9e112b815f64,22f50bda-847f-468e-8e3f-93496c45f276,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,ACTION_SAFE,2356,2025-03-02T11:04:04.433384
3ecbdfa3-82d6-4937-9280-09ab40e70c86,22f50bda-847f-468e-8e3f-93496c45f276,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_COMPLETED,,2025-03-02T11:05:02.541569
2cf42f17-e248-45b2-bc6a-103228b14768,68fea507-e6ea-4480-9ded-43afec197702,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_STARTED,,2025-03-02T11:08:00
82cf085b-3ee2-464f-9d18-402f0abb2619,68fea507-e6ea-4480-9ded-43afec197702,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_SHOWN,,2025-03-02T11:08:03.633183
f5e3af6e-a54a-41f6-a5f1-47e4c21f8f8e,68fea507-e6ea-4480-9ded-43afec197702,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_READ,4456,2025-03-02T11:08:04.633183
52209c3e-4fc3-4538-a504-4ed707c6403d,68fea507-e6ea-4480-9ded-43afec197702,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_DISMISSED,3280,2025-03-02T11:08:05.633183
892768af-99d2-4be4-b90c-0d4226d75439,68fea507-e6ea-4480-9ded-43afec197702,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_COMPLETED,,2025-03-02T11:09:07.860845
3450d2be-8eb3-4f6d-86fe-7ab792f0679e,888af673-7aa8-4b0f-a26b-34b53a3e6a1d,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_STARTED,,2025-03-02T11:12:00
568d0c6b-e641-415e-9948-7eb6c7940cf9,888af673-7aa8-4b0f-a26b-34b53a3e6a1d,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_SHOWN,,2025-03-02T11:12:04.681945
b0abd970-4e76-4bbf-89f0-995adccb3bad,888af673-7aa8-4b0f-a26b-34b53a3e6a1d,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_READ,4139,2025-03-02T11:12:05.681945
df57598c-3a5e-43e7-b8de-2850e79f11d4,888af673-7aa8-4b0f-a26b-34b53a3e6a1d,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_DISMISSED,510,2025-03-02T11:12:06.681945
03f5a24a-b156-4be1-9df9-4bc962d7917e,888af673-7aa8-4b0f-a26b-34b53a3e6a1d,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_COMPLETED,,2025-03-02T11:13:14.756895
f3156837-4263-45e1-9d3b-29c213ba9a17,43a15a6c-22fd-4e18-a561-6f4a86b06e9a,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_STARTED,,2025-03-02T11:16:00
bc7f2291-a15e-4da2-a0e6-e95e8e466fd8,43a15a6c-22fd-4e18-a561-6f4a86b06e9a,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_SHOWN,,2025-03-02T11:16:02.130865
57e1c1b5-a2c8-4df7-a043-0f5dbe8a5db7,43a15a6c-22fd-4e18-a561-6f4a86b06e9a,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_READ,6557,2025-03-02T11:16:03.130865
fb0ff1eb-5402-4970-821d-f4e21a2a06dc,43a15a6c-22fd-4e18-a561-6f4a86b06e9a,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,WARNING_DISMISSED,1679,2025-03-02T11:16:04.130865
029265fc-f87e-4595-b395-a69ec8c12d99,43a15a6c-22fd-4e18-a561-6f4a86b06e9a,1a6e239a-bda2-4356-98f3-bbd7e38de5a0,SCENARIO_COMPLETED,,2025-03-02T11:16:17.891530
64a320e6-148c-42e0-a140-e686110b2fa9,1a7bd0aa-c287-4b42-a4af-53714e26ac54,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_STARTED,,2025-03-02T12:00:00
460f6d61-b004-4f6d-92dc-b092cd7f36bd,1a7bd0aa-c287-4b42-a4af-53714e26ac54,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_SHOWN,,2025-03-02T12:00:04.566818
c2a8a5e2-a8ba-485d-9d3d-43b19da36149,1a7bd0aa-c287-4b42-a4af-53714e26ac54,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_READ,7574,2025-03-02T12:00:05.566818
2c24d77c-9082-48e0-9b8b-6a7310683b74,1a7bd0aa-c287-4b42-a4af-53714e26ac54,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_DISMISSED,2116,2025-03-02T12:00:06.566818
ddc1c2e9-79db-45e0-a08a-33ac54fd170f,1a7bd0aa-c287-4b42-a4af-53714e26ac54,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_COMPLETED,,2025-03-02T12:01:03.539166
2e2d556d-cbba-45a5-b6e8-7eb4e8624210,30763ca6-345e-4a47-a139-ed50127bb60f,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_STARTED,,2025-03-02T12:04:00
cbeff842-5454-4e70-b6ae-2da5ec969b1a,30763ca6-345e-4a47-a139-ed50127bb60f,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_SHOWN,,2025-03-02T12:04:05.478782
2f33d1da-70e0-496c-9da9-bd186791d457,30763ca6-345e-4a47-a139-ed50127bb60f,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_READ,8481,2025-03-02T12:04:06.478782
a599fa39-80e5-407b-a0c0-3fe09c4b71cf,30763ca6-345e-4a47-a139-ed50127bb60f,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_DISMISSED,2012,2025-03-02T12:04:07.478782
d77a048b-8bdc-4000-8237-330db13c8f84,30763ca6-345e-4a47-a139-ed50127bb60f,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_COMPLETED,,2025-03-02T12:04:58.339202
6351cae9-79e1-4e5d-91b8-23b67ee1a815,3112fd59-4faa-45c7-ac66-068ec630cc62,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_STARTED,,2025-03-02T12:08:00
6fb16a18-0c08-4f5a-b369-6e821279bb92,3112fd59-4faa-45c7-ac66-068ec630cc62,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_COMPLETED,,2025-03-02T12:08:54.206345
2ffa4676-9832-47ef-ad1a-6eeb9b10a274,8ea54ac0-c204-4a09-804f-c5e68707b6a1,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_STARTED,,2025-03-02T12:12:00
36ac7c4f-9fdb-4493-90dc-693bcbf473a6,8ea54ac0-c204-4a09-804f-c5e68707b6a1,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_COMPLETED,,2025-03-02T12:12:56.206184
6964f2ef-9927-445f-9fc4-dc2dc7253dfb,11f1d5a1-b372-4bcf-b39f-31b3f07677f6,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_STARTED,,2025-03-02T12:16:00
f04b5a49-d934-4961-aea5-a8a47778f938,11f1d5a1-b372-4bcf-b39f-31b3f07677f6,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_SHOWN,,2025-03-02T12:16:03.904984
cfe76e7c-c3b4-4ffa-a7db-cc317b883eef,11f1d5a1-b372-4bcf-b39f-31b3f07677f6,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_READ,3725,2025-03-02T12:16:04.904984
3b7f8545-647f-4dd2-818c-c064ab995b92,11f1d5a1-b372-4bcf-b39f-31b3f07677f6,161d990d-6ff4-4561-bdb7-e35dd551c32c,WARNING_DISMISSED,1372,2025-03-02T12:16:05.904984
2d3d29b7-572f-4ad4-9fa9-085a9de88a0e,11f1d5a1-b372-4bcf-b39f-31b3f07677f6,161d990d-6ff4-4561-bdb7-e35dd551c32c,SCENARIO_COMPLETED,,2025-03-02T12:17:00.249201
292296e8-7d88-4a39-b67f-e91f2da14810,78353cdf-6e2b-4a46-a3a4-69c1dbb5c4ee,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_STARTED,,2025-03-03T13:00:00
5760d24a-c841-4cf5-886c-38cc4c39da39,78353cdf-6e2b-4a46-a3a4-69c1dbb5c4ee,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_COMPLETED,,2025-03-03T13:00:46.833392
88a49d8e-d6e1-4777-8ff8-db94ddc5e19b,7c073487-1d76-4c18-8111-ddd3ef474065,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_STARTED,,2025-03-03T13:04:00
3d84ee53-ecf3-4378-9ac9-91598764b0e2,7c073487-1d76-4c18-8111-ddd3ef474065,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_COMPLETED,,2025-03-03T13:04:51.220392
fa2705a5-4795-44c2-a71a-702ccb25ef40,98bbc1ae-f99d-4cac-b494-da577aafae65,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_STARTED,,2025-03-03T13:08:00
fdc327a9-ecdd-428b-b3c2-05a28b218ad9,98bbc1ae-f99d-4cac-b494-da577aafae65,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_SHOWN,,2025-03-03T13:08:04.421707
aa764198-561f-47f3-9665-ca05d329e47b,98bbc1ae-f99d-4cac-b494-da577aafae65,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_READ,5075,2025-03-03T13:08:05.421707
f9b836ca-53fb-4e78-a7f4-781c11db835d,98bbc1ae-f99d-4cac-b494-da577aafae65,30e921b5-7503-4b00-9b0b-cd5f3314ee16,ACTION_SAFE,3084,2025-03-03T13:08:06.421707
2db18e2f-0c1a-45d8-a044-6564c64344d9,98bbc1ae-f99d-4cac-b494-da577aafae65,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_COMPLETED,,2025-03-03T13:08:35.569994
76fd1bc3-9969-45f4-84da-8a1f222db61e,03825387-7c0d-4412-8da5-113b22715a0c,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_STARTED,,2025-03-03T13:12:00
c9a03e77-fcb8-4634-a05b-32b8173267f2,03825387-7c0d-4412-8da5-113b22715a0c,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_SHOWN,,2025-03-03T13:12:02.913974
30569bbd-1cdf-4eab-a6e0-1738423151fe,03825387-7c0d-4412-8da5-113b22715a0c,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_READ,2943,2025-03-03T13:12:03.913974
b246098c-db20-4c26-9afe-03f7d67d11d9,03825387-7c0d-4412-8da5-113b22715a0c,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_DISMISSED,2852,2025-03-03T13:12:04.913974
fbbd479e-08a0-4f46-a706-8a1c83d5a1f3,03825387-7c0d-4412-8da5-113b22715a0c,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_COMPLETED,,2025-03-03T13:12:34.145250
95aa2a2a-fdcb-42ba-81f0-2588dca192a6,262a6d9c-646c-4f56-afd5-6d5bb02e15b9,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_STARTED,,2025-03-03T13:16:00
6a6e7573-b86e-4067-ab05-2c8c28d85fd7,262a6d9c-646c-4f56-afd5-6d5bb02e15b9,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_SHOWN,,2025-03-03T13:16:05.327088
08d5db78-08fc-4766-a644-fae100094c1b,262a6d9c-646c-4f56-afd5-6d5bb02e15b9,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_READ,2766,2025-03-03T13:16:06.327088
5982cfa1-ca0a-424f-98cf-2675a05a14ae,262a6d9c-646c-4f56-afd5-6d5bb02e15b9,30e921b5-7503-4b00-9b0b-cd5f3314ee16,WARNING_DISMISSED,2462,2025-03-03T13:16:07.327088
af272f7e-0b24-4795-a661-5d599361ccdd,262a6d9c-646c-4f56-afd5-6d5bb02e15b9,30e921b5-7503-4b00-9b0b-cd5f3314ee16,SCENARIO_COMPLETED,,2025-03-03T13:17:00.940093
c92f0ab6-f9e3-4ebc-9eb5-a911a89b505f,baabc5e9-7f14-4ca0-a6a1-00e4660c8823,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_STARTED,,2025-03-03T14:00:00
391e3f34-d768-49a6-ab57-0adb6b706933,baabc5e9-7f14-4ca0-a6a1-00e4660c8823,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_SHOWN,,2025-03-03T14:00:04.401640
f4af3e86-b016-4682-9c8d-2d9c6e2f17f0,baabc5e9-7f14-4ca0-a6a1-00e4660c8823,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_READ,6042,2025-03-03T14:00:05.401640
de501afe-975b-463b-a2ae-d71a39becbe7,baabc5e9-7f14-4ca0-a6a1-00e4660c8823,3e921ba2-2ec2-4913-9713-17856ed131c4,ACTION_SAFE,2938,2025-03-03T14:00:06.401640
bcd890c5-0518-474c-8e75-dbcf0c5765c8,baabc5e9-7f14-4ca0-a6a1-00e4660c8823,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_COMPLETED,,2025-03-03T14:00:29.158689
bda5a04b-42f7-4599-a6f5-0b10d092cf43,349d2e0f-66f0-438e-9230-f40cbe24e384,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_STARTED,,2025-03-03T14:04:00
914641d1-786f-436e-a8b0-1c70ab08b6f1,349d2e0f-66f0-438e-9230-f40cbe24e384,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_COMPLETED,,2025-03-03T14:04:56.860769
e2e3ad22-3c9a-4083-a2a1-f16c189f643a,8f654ebc-8a41-4d56-9975-1d6dc5b4c997,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_STARTED,,2025-03-03T14:08:00
3065956e-43ef-4b41-ac44-2a53d7620e85,8f654ebc-8a41-4d56-9975-1d6dc5b4c997,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_SHOWN,,2025-03-03T14:08:04.570797
f9e2d512-5d64-481e-8700-83270f241bed,8f654ebc-8a41-4d56-9975-1d6dc5b4c997,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_READ,11273,2025-03-03T14:08:05.570797
28c18a9b-d512-4ec8-9d80-22c268c361ac,8f654ebc-8a41-4d56-9975-1d6dc5b4c997,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_DISMISSED,2464,2025-03-03T14:08:06.570797
9462f944-d2fe-4767-9191-f6d3303e4450,8f654ebc-8a41-4d56-9975-1d6dc5b4c997,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_COMPLETED,,2025-03-03T14:08:22.456079
b9b1cf00-ba35-4a72-b0a7-ab596034bc81,48c0091f-7bf7-4e89-88fc-0e81471d63e1,3e921ba2-2ec2-4913-9713-17856ed131c4,SCENARIO_STARTED,,2025-03-03T14:12:00
c0c40036-8edc-4e0e-879a-59a6c5e291e2,48c0091f-7bf7-4e89-88fc-0e81471d63e1,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_SHOWN,,2025-03-03T14:12:04.265284
ce9ce68c-25b3-4ac8-b540-fac5a6868f4c,48c0091f-7bf7-4e89-88fc-0e81471d63e1,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_READ,4593,2025-03-03T14:12:05.265284
cdb74c1d-4f8c-489e-a592-a6032bdec886,48c0091f-7bf7-4e89-88fc-0e81471d63e1,3e921ba2-2ec2-4913-9713-17856ed131c4,WARNING_DISMISSED,1885,2025-03-03T14:12:06.265284
